Time,DateTIme,HST_Time,  BV (Volts),  T (deg C),  DO (mg/l),  Q ()
1773918720,3/19/26 11:12,3/19/26 1:12,3.15,24.58,7.384,0.994
1773918840,3/19/26 11:14,3/19/26 1:14,3.15,24.588,7.395,0.993
1773918960,3/19/26 11:16,3/19/26 1:16,3.15,24.571,7.414,0.993
1773919080,3/19/26 11:18,3/19/26 1:18,3.15,24.588,7.435,0.994
1773919200,3/19/26 11:20,3/19/26 1:20,3.15,24.596,7.451,0.994
1773919320,3/19/26 11:22,3/19/26 1:22,3.15,24.58,7.462,0.994
1773919440,3/19/26 11:24,3/19/26 1:24,3.15,24.58,7.465,0.993
1773919560,3/19/26 11:26,3/19/26 1:26,3.15,24.596,7.446,0.993
1773919680,3/19/26 11:28,3/19/26 1:28,3.15,24.596,7.438,0.994
1773919800,3/19/26 11:30,3/19/26 1:30,3.15,24.588,7.41,0.993
1773919920,3/19/26 11:32,3/19/26 1:32,3.15,24.605,7.376,0.993
1773920040,3/19/26 11:34,3/19/26 1:34,3.15,24.596,7.382,0.993
1773920160,3/19/26 11:36,3/19/26 1:36,3.15,24.613,7.382,0.993
1773920280,3/19/26 11:38,3/19/26 1:38,3.15,24.622,7.391,0.994
1773920400,3/19/26 11:40,3/19/26 1:40,3.15,24.622,7.395,0.994
1773920520,3/19/26 11:42,3/19/26 1:42,3.15,24.596,7.418,0.994
1773920640,3/19/26 11:44,3/19/26 1:44,3.15,24.647,7.409,0.994
1773920760,3/19/26 11:46,3/19/26 1:46,3.15,24.63,7.404,0.993
1773920880,3/19/26 11:48,3/19/26 1:48,3.15,24.63,7.405,0.993
1773921000,3/19/26 11:50,3/19/26 1:50,3.15,24.622,7.413,0.993
1773921120,3/19/26 11:52,3/19/26 1:52,3.15,24.622,7.42,0.994
1773921240,3/19/26 11:54,3/19/26 1:54,3.15,24.63,7.413,0.994
1773921360,3/19/26 11:56,3/19/26 1:56,3.15,24.622,7.41,0.994
1773921480,3/19/26 11:58,3/19/26 1:58,3.15,24.622,7.4,0.994
1773921600,3/19/26 12:00,3/19/26 2:00,3.15,24.638,7.38,0.993
1773921720,3/19/26 12:02,3/19/26 2:02,3.15,24.613,7.381,0.993
1773921840,3/19/26 12:04,3/19/26 2:04,3.15,24.605,7.378,0.993
1773921960,3/19/26 12:06,3/19/26 2:06,3.15,24.613,7.364,0.994
1773922080,3/19/26 12:08,3/19/26 2:08,3.15,24.613,7.336,0.993
1773922200,3/19/26 12:10,3/19/26 2:10,3.15,24.596,7.324,0.993
1773922320,3/19/26 12:12,3/19/26 2:12,3.15,24.605,7.319,0.994
1773922440,3/19/26 12:14,3/19/26 2:14,3.15,24.622,7.307,0.994
1773922560,3/19/26 12:16,3/19/26 2:16,3.15,24.605,7.299,0.993
1773922680,3/19/26 12:18,3/19/26 2:18,3.15,24.622,7.294,0.993
1773922800,3/19/26 12:20,3/19/26 2:20,3.15,24.622,7.318,0.994
1773922920,3/19/26 12:22,3/19/26 2:22,3.15,24.613,7.335,0.994
1773923040,3/19/26 12:24,3/19/26 2:24,3.15,24.605,7.343,0.993
1773923160,3/19/26 12:26,3/19/26 2:26,3.15,24.613,7.379,0.995
1773923280,3/19/26 12:28,3/19/26 2:28,3.15,24.613,7.384,0.994
1773923400,3/19/26 12:30,3/19/26 2:30,3.15,24.596,7.4,0.994
1773923520,3/19/26 12:32,3/19/26 2:32,3.15,24.605,7.41,0.994
1773923640,3/19/26 12:34,3/19/26 2:34,3.15,24.613,7.415,0.994
1773923760,3/19/26 12:36,3/19/26 2:36,3.15,24.596,7.414,0.993
1773923880,3/19/26 12:38,3/19/26 2:38,3.15,24.596,7.413,0.994
1773924000,3/19/26 12:40,3/19/26 2:40,3.15,24.605,7.411,0.994
1773924120,3/19/26 12:42,3/19/26 2:42,3.15,24.596,7.397,0.994
1773924240,3/19/26 12:44,3/19/26 2:44,3.15,24.596,7.379,0.994
1773924360,3/19/26 12:46,3/19/26 2:46,3.15,24.563,7.373,0.994
1773924480,3/19/26 12:48,3/19/26 2:48,3.15,24.588,7.367,0.994
1773924600,3/19/26 12:50,3/19/26 2:50,3.15,24.571,7.376,0.994
1773924720,3/19/26 12:52,3/19/26 2:52,3.15,24.571,7.376,0.994
1773924840,3/19/26 12:54,3/19/26 2:54,3.15,24.58,7.356,0.994
1773924960,3/19/26 12:56,3/19/26 2:56,3.15,24.596,7.331,0.994
1773925080,3/19/26 12:58,3/19/26 2:58,3.15,24.571,7.319,0.994
1773925200,3/19/26 13:00,3/19/26 3:00,3.15,24.588,7.297,0.994
1773925320,3/19/26 13:02,3/19/26 3:02,3.15,24.58,7.277,0.993
1773925440,3/19/26 13:04,3/19/26 3:04,3.15,24.58,7.254,0.994
1773925560,3/19/26 13:06,3/19/26 3:06,3.15,24.571,7.245,0.994
1773925680,3/19/26 13:08,3/19/26 3:08,3.15,24.596,7.222,0.993
1773925800,3/19/26 13:10,3/19/26 3:10,3.15,24.588,7.236,0.994
1773925920,3/19/26 13:12,3/19/26 3:12,3.15,24.58,7.228,0.994
1773926040,3/19/26 13:14,3/19/26 3:14,3.15,24.571,7.221,0.993
1773926160,3/19/26 13:16,3/19/26 3:16,3.15,24.563,7.224,0.993
1773926280,3/19/26 13:18,3/19/26 3:18,3.15,24.554,7.251,0.994
1773926400,3/19/26 13:20,3/19/26 3:20,3.15,24.546,7.271,0.993
1773926520,3/19/26 13:22,3/19/26 3:22,3.15,24.563,7.283,0.994
1773926640,3/19/26 13:24,3/19/26 3:24,3.15,24.571,7.287,0.994
1773926760,3/19/26 13:26,3/19/26 3:26,3.15,24.554,7.308,0.993
1773926880,3/19/26 13:28,3/19/26 3:28,3.15,24.571,7.332,0.994
1773927000,3/19/26 13:30,3/19/26 3:30,3.15,24.571,7.352,0.993
1773927120,3/19/26 13:32,3/19/26 3:32,3.15,24.588,7.366,0.994
1773927240,3/19/26 13:34,3/19/26 3:34,3.15,24.58,7.372,0.994
1773927360,3/19/26 13:36,3/19/26 3:36,3.15,24.571,7.365,0.994
1773927480,3/19/26 13:38,3/19/26 3:38,3.15,24.571,7.366,0.994
1773927600,3/19/26 13:40,3/19/26 3:40,3.15,24.588,7.356,0.993
1773927720,3/19/26 13:42,3/19/26 3:42,3.15,24.58,7.362,0.994
1773927840,3/19/26 13:44,3/19/26 3:44,3.15,24.588,7.349,0.993
1773927960,3/19/26 13:46,3/19/26 3:46,3.15,24.588,7.36,0.994
1773928080,3/19/26 13:48,3/19/26 3:48,3.15,24.588,7.362,0.994
1773928200,3/19/26 13:50,3/19/26 3:50,3.15,24.58,7.359,0.994
1773928320,3/19/26 13:52,3/19/26 3:52,3.15,24.563,7.352,0.993
1773928440,3/19/26 13:54,3/19/26 3:54,3.15,24.58,7.35,0.994
1773928560,3/19/26 13:56,3/19/26 3:56,3.15,24.588,7.355,0.994
1773928680,3/19/26 13:58,3/19/26 3:58,3.15,24.596,7.365,0.994
1773928800,3/19/26 14:00,3/19/26 4:00,3.15,24.58,7.38,0.994
1773928920,3/19/26 14:02,3/19/26 4:02,3.15,24.58,7.395,0.994
1773929040,3/19/26 14:04,3/19/26 4:04,3.15,24.58,7.405,0.994
1773929160,3/19/26 14:06,3/19/26 4:06,3.15,24.596,7.406,0.994
1773929280,3/19/26 14:08,3/19/26 4:08,3.15,24.596,7.413,0.994
1773929400,3/19/26 14:10,3/19/26 4:10,3.15,24.613,7.425,0.993
1773929520,3/19/26 14:12,3/19/26 4:12,3.15,24.588,7.436,0.994
1773929640,3/19/26 14:14,3/19/26 4:14,3.15,24.596,7.434,0.994
1773929760,3/19/26 14:16,3/19/26 4:16,3.15,24.605,7.392,0.993
1773929880,3/19/26 14:18,3/19/26 4:18,3.15,24.613,7.362,0.994
1773930000,3/19/26 14:20,3/19/26 4:20,3.15,24.605,7.329,0.994
1773930120,3/19/26 14:22,3/19/26 4:22,3.15,24.605,7.299,0.994
1773930240,3/19/26 14:24,3/19/26 4:24,3.15,24.596,7.284,0.994
1773930360,3/19/26 14:26,3/19/26 4:26,3.15,24.605,7.275,0.994
1773930480,3/19/26 14:28,3/19/26 4:28,3.15,24.605,7.277,0.993
1773930600,3/19/26 14:30,3/19/26 4:30,3.15,24.605,7.287,0.994
1773930720,3/19/26 14:32,3/19/26 4:32,3.15,24.605,7.295,0.994
1773930840,3/19/26 14:34,3/19/26 4:34,3.15,24.58,7.299,0.994
1773930960,3/19/26 14:36,3/19/26 4:36,3.15,24.596,7.313,0.994
1773931080,3/19/26 14:38,3/19/26 4:38,3.15,24.596,7.323,0.993
1773931200,3/19/26 14:40,3/19/26 4:40,3.15,24.622,7.353,0.995
1773931320,3/19/26 14:42,3/19/26 4:42,3.15,24.613,7.368,0.994
1773931440,3/19/26 14:44,3/19/26 4:44,3.15,24.613,7.378,0.993
1773931560,3/19/26 14:46,3/19/26 4:46,3.15,24.63,7.395,0.994
1773931680,3/19/26 14:48,3/19/26 4:48,3.15,24.638,7.395,0.993
1773931800,3/19/26 14:50,3/19/26 4:50,3.15,24.622,7.396,0.993
1773931920,3/19/26 14:52,3/19/26 4:52,3.15,24.647,7.385,0.994
1773932040,3/19/26 14:54,3/19/26 4:54,3.15,24.63,7.352,0.994
1773932160,3/19/26 14:56,3/19/26 4:56,3.15,24.622,7.335,0.993
1773932280,3/19/26 14:58,3/19/26 4:58,3.15,24.63,7.337,0.993
1773932400,3/19/26 15:00,3/19/26 5:00,3.15,24.622,7.362,0.994
1773932520,3/19/26 15:02,3/19/26 5:02,3.15,24.622,7.365,0.994
1773932640,3/19/26 15:04,3/19/26 5:04,3.15,24.63,7.348,0.993
1773932760,3/19/26 15:06,3/19/26 5:06,3.15,24.622,7.332,0.994
1773932880,3/19/26 15:08,3/19/26 5:08,3.15,24.63,7.303,0.994
1773933000,3/19/26 15:10,3/19/26 5:10,3.15,24.613,7.285,0.994
1773933120,3/19/26 15:12,3/19/26 5:12,3.15,24.622,7.259,0.994
1773933240,3/19/26 15:14,3/19/26 5:14,3.15,24.63,7.235,0.994
1773933360,3/19/26 15:16,3/19/26 5:16,3.15,24.613,7.216,0.993
1773933480,3/19/26 15:18,3/19/26 5:18,3.15,24.588,7.223,0.994
1773933600,3/19/26 15:20,3/19/26 5:20,3.15,24.605,7.23,0.994
1773933720,3/19/26 15:22,3/19/26 5:22,3.15,24.613,7.232,0.993
1773933840,3/19/26 15:24,3/19/26 5:24,3.15,24.605,7.247,0.994
1773933960,3/19/26 15:26,3/19/26 5:26,3.15,24.622,7.256,0.994
1773934080,3/19/26 15:28,3/19/26 5:28,3.15,24.605,7.27,0.994
1773934200,3/19/26 15:30,3/19/26 5:30,3.15,24.605,7.28,0.993
1773934320,3/19/26 15:32,3/19/26 5:32,3.15,24.596,7.296,0.994
1773934440,3/19/26 15:34,3/19/26 5:34,3.15,24.588,7.309,0.994
1773934560,3/19/26 15:36,3/19/26 5:36,3.15,24.605,7.329,0.994
1773934680,3/19/26 15:38,3/19/26 5:38,3.15,24.622,7.333,0.994
1773934800,3/19/26 15:40,3/19/26 5:40,3.15,24.613,7.352,0.994
1773934920,3/19/26 15:42,3/19/26 5:42,3.15,24.63,7.362,0.994
1773935040,3/19/26 15:44,3/19/26 5:44,3.15,24.63,7.381,0.994
1773935160,3/19/26 15:46,3/19/26 5:46,3.15,24.622,7.393,0.994
1773935280,3/19/26 15:48,3/19/26 5:48,3.15,24.622,7.394,0.994
1773935400,3/19/26 15:50,3/19/26 5:50,3.15,24.63,7.374,0.994
1773935520,3/19/26 15:52,3/19/26 5:52,3.15,24.638,7.363,0.994
1773935640,3/19/26 15:54,3/19/26 5:54,3.15,24.638,7.344,0.993
1773935760,3/19/26 15:56,3/19/26 5:56,3.15,24.638,7.342,0.994
1773935880,3/19/26 15:58,3/19/26 5:58,3.15,24.647,7.336,0.994
1773936000,3/19/26 16:00,3/19/26 6:00,3.15,24.647,7.354,0.994
1773936120,3/19/26 16:02,3/19/26 6:02,3.15,24.638,7.352,0.993
1773936240,3/19/26 16:04,3/19/26 6:04,3.15,24.638,7.347,0.994
1773936360,3/19/26 16:06,3/19/26 6:06,3.15,24.63,7.345,0.995
1773936480,3/19/26 16:08,3/19/26 6:08,3.15,24.613,7.332,0.994
1773936600,3/19/26 16:10,3/19/26 6:10,3.15,24.605,7.33,0.994
1773936720,3/19/26 16:12,3/19/26 6:12,3.15,24.622,7.309,0.994
1773936840,3/19/26 16:14,3/19/26 6:14,3.15,24.63,7.29,0.993
1773936960,3/19/26 16:16,3/19/26 6:16,3.15,24.605,7.287,0.993
1773937080,3/19/26 16:18,3/19/26 6:18,3.15,24.605,7.279,0.994
1773937200,3/19/26 16:20,3/19/26 6:20,3.15,24.613,7.248,0.994
1773937320,3/19/26 16:22,3/19/26 6:22,3.15,24.613,7.21,0.993
1773937440,3/19/26 16:24,3/19/26 6:24,3.15,24.622,7.203,0.994
1773937560,3/19/26 16:26,3/19/26 6:26,3.15,24.605,7.193,0.993
1773937680,3/19/26 16:28,3/19/26 6:28,3.15,24.622,7.195,0.994
1773937800,3/19/26 16:30,3/19/26 6:30,3.15,24.622,7.187,0.994
1773937920,3/19/26 16:32,3/19/26 6:32,3.15,24.605,7.188,0.993
1773938040,3/19/26 16:34,3/19/26 6:34,3.15,24.622,7.198,0.994
1773938160,3/19/26 16:36,3/19/26 6:36,3.15,24.63,7.2,0.994
1773938280,3/19/26 16:38,3/19/26 6:38,3.15,24.63,7.195,0.994
1773938400,3/19/26 16:40,3/19/26 6:40,3.15,24.63,7.183,0.993
1773938520,3/19/26 16:42,3/19/26 6:42,3.15,24.622,7.169,0.993
1773938640,3/19/26 16:44,3/19/26 6:44,3.15,24.63,7.169,0.994
1773938760,3/19/26 16:46,3/19/26 6:46,3.15,24.622,7.17,0.994
1773938880,3/19/26 16:48,3/19/26 6:48,3.15,24.613,7.172,0.993
1773939000,3/19/26 16:50,3/19/26 6:50,3.15,24.647,7.178,0.994
1773939120,3/19/26 16:52,3/19/26 6:52,3.15,24.613,7.196,0.994
1773939240,3/19/26 16:54,3/19/26 6:54,3.15,24.622,7.196,0.994
1773939360,3/19/26 16:56,3/19/26 6:56,3.15,24.605,7.197,0.994
1773939480,3/19/26 16:58,3/19/26 6:58,3.15,24.605,7.207,0.994
1773939600,3/19/26 17:00,3/19/26 7:00,3.15,24.613,7.225,0.994
1773939720,3/19/26 17:02,3/19/26 7:02,3.15,24.613,7.247,0.993
1773939840,3/19/26 17:04,3/19/26 7:04,3.15,24.613,7.297,0.994
1773939960,3/19/26 17:06,3/19/26 7:06,3.15,24.596,7.336,0.994
1773940080,3/19/26 17:08,3/19/26 7:08,3.15,24.605,7.335,0.993
1773940200,3/19/26 17:10,3/19/26 7:10,3.15,24.613,7.332,0.994
1773940320,3/19/26 17:12,3/19/26 7:12,3.15,24.605,7.334,0.993
1773940440,3/19/26 17:14,3/19/26 7:14,3.15,24.605,7.342,0.994
1773940560,3/19/26 17:16,3/19/26 7:16,3.15,24.58,7.326,0.994
1773940680,3/19/26 17:18,3/19/26 7:18,3.15,24.58,7.316,0.994
1773940800,3/19/26 17:20,3/19/26 7:20,3.15,24.58,7.321,0.994
1773940920,3/19/26 17:22,3/19/26 7:22,3.15,24.605,7.299,0.993
1773941040,3/19/26 17:24,3/19/26 7:24,3.15,24.588,7.3,0.994
1773941160,3/19/26 17:26,3/19/26 7:26,3.15,24.588,7.294,0.994
1773941280,3/19/26 17:28,3/19/26 7:28,3.15,24.613,7.276,0.993
1773941400,3/19/26 17:30,3/19/26 7:30,3.15,24.605,7.279,0.993
1773941520,3/19/26 17:32,3/19/26 7:32,3.15,24.596,7.288,0.993
1773941640,3/19/26 17:34,3/19/26 7:34,3.15,24.613,7.302,0.995
1773941760,3/19/26 17:36,3/19/26 7:36,3.15,24.588,7.295,0.993
1773941880,3/19/26 17:38,3/19/26 7:38,3.15,24.605,7.33,0.994
1773942000,3/19/26 17:40,3/19/26 7:40,3.15,24.613,7.344,0.994
1773942120,3/19/26 17:42,3/19/26 7:42,3.15,24.588,7.364,0.994
1773942240,3/19/26 17:44,3/19/26 7:44,3.15,24.613,7.367,0.993
1773942360,3/19/26 17:46,3/19/26 7:46,3.15,24.588,7.399,0.994
1773942480,3/19/26 17:48,3/19/26 7:48,3.15,24.58,7.403,0.993
1773942600,3/19/26 17:50,3/19/26 7:50,3.15,24.563,7.42,0.993
1773942720,3/19/26 17:52,3/19/26 7:52,3.15,24.554,7.437,0.993
1773942840,3/19/26 17:54,3/19/26 7:54,3.15,24.538,7.472,0.994
1773942960,3/19/26 17:56,3/19/26 7:56,3.15,24.546,7.494,0.994
1773943080,3/19/26 17:58,3/19/26 7:58,3.15,24.563,7.5,0.994
1773943200,3/19/26 18:00,3/19/26 8:00,3.15,24.554,7.514,0.993
1773943320,3/19/26 18:02,3/19/26 8:02,3.15,24.563,7.527,0.994
1773943440,3/19/26 18:04,3/19/26 8:04,3.15,24.58,7.532,0.994
1773943560,3/19/26 18:06,3/19/26 8:06,3.15,24.588,7.52,0.993
1773943680,3/19/26 18:08,3/19/26 8:08,3.15,24.58,7.516,0.994
1773943800,3/19/26 18:10,3/19/26 8:10,3.15,24.588,7.502,0.994
1773943920,3/19/26 18:12,3/19/26 8:12,3.15,24.622,7.482,0.993
1773944040,3/19/26 18:14,3/19/26 8:14,3.15,24.613,7.492,0.994
1773944160,3/19/26 18:16,3/19/26 8:16,3.15,24.63,7.485,0.993
1773944280,3/19/26 18:18,3/19/26 8:18,3.15,24.63,7.495,0.994
1773944400,3/19/26 18:20,3/19/26 8:20,3.15,24.622,7.488,0.994
1773944520,3/19/26 18:22,3/19/26 8:22,3.15,24.622,7.499,0.995
1773944640,3/19/26 18:24,3/19/26 8:24,3.15,24.63,7.475,0.994
1773944760,3/19/26 18:26,3/19/26 8:26,3.15,24.622,7.434,0.994
1773944880,3/19/26 18:28,3/19/26 8:28,3.15,24.622,7.401,0.994
1773945000,3/19/26 18:30,3/19/26 8:30,3.15,24.613,7.367,0.994
1773945120,3/19/26 18:32,3/19/26 8:32,3.15,24.613,7.325,0.994
1773945240,3/19/26 18:34,3/19/26 8:34,3.15,24.596,7.3,0.994
1773945360,3/19/26 18:36,3/19/26 8:36,3.15,24.596,7.267,0.993
1773945480,3/19/26 18:38,3/19/26 8:38,3.15,24.596,7.252,0.994
1773945600,3/19/26 18:40,3/19/26 8:40,3.15,24.58,7.235,0.993
1773945720,3/19/26 18:42,3/19/26 8:42,3.15,24.588,7.227,0.994
1773945840,3/19/26 18:44,3/19/26 8:44,3.15,24.596,7.218,0.993
1773945960,3/19/26 18:46,3/19/26 8:46,3.15,24.596,7.221,0.994
1773946080,3/19/26 18:48,3/19/26 8:48,3.15,24.622,7.22,0.994
1773946200,3/19/26 18:50,3/19/26 8:50,3.15,24.622,7.224,0.994
1773946320,3/19/26 18:52,3/19/26 8:52,3.15,24.63,7.231,0.994
1773946440,3/19/26 18:54,3/19/26 8:54,3.15,24.647,7.231,0.994
1773946560,3/19/26 18:56,3/19/26 8:56,3.15,24.622,7.232,0.994
1773946680,3/19/26 18:58,3/19/26 8:58,3.15,24.638,7.213,0.993
1773946800,3/19/26 19:00,3/19/26 9:00,3.15,24.622,7.219,0.994
1773946920,3/19/26 19:02,3/19/26 9:02,3.15,24.588,7.225,0.994
1773947040,3/19/26 19:04,3/19/26 9:04,3.15,24.596,7.233,0.994
1773947160,3/19/26 19:06,3/19/26 9:06,3.15,24.596,7.229,0.993
1773947280,3/19/26 19:08,3/19/26 9:08,3.15,24.596,7.259,0.994
1773947400,3/19/26 19:10,3/19/26 9:10,3.15,24.588,7.261,0.994
1773947520,3/19/26 19:12,3/19/26 9:12,3.15,24.588,7.268,0.994
1773947640,3/19/26 19:14,3/19/26 9:14,3.15,24.613,7.286,0.994
1773947760,3/19/26 19:16,3/19/26 9:16,3.15,24.63,7.305,0.994
1773947880,3/19/26 19:18,3/19/26 9:18,3.15,24.655,7.302,0.993
1773948000,3/19/26 19:20,3/19/26 9:20,3.15,24.647,7.329,0.994
1773948120,3/19/26 19:22,3/19/26 9:22,3.15,24.68,7.327,0.993
1773948240,3/19/26 19:24,3/19/26 9:24,3.15,24.689,7.347,0.994
1773948360,3/19/26 19:26,3/19/26 9:26,3.15,24.697,7.337,0.993
1773948480,3/19/26 19:28,3/19/26 9:28,3.15,24.68,7.339,0.994
1773948600,3/19/26 19:30,3/19/26 9:30,3.15,24.68,7.338,0.994
1773948720,3/19/26 19:32,3/19/26 9:32,3.15,24.68,7.33,0.993
1773948840,3/19/26 19:34,3/19/26 9:34,3.15,24.68,7.33,0.994
1773948960,3/19/26 19:36,3/19/26 9:36,3.15,24.672,7.907,0.994
1773949080,3/19/26 19:38,3/19/26 9:38,3.15,24.546,7.933,0.993
1773949200,3/19/26 19:40,3/19/26 9:40,3.15,24.412,7.953,0.993
1773949320,3/19/26 19:42,3/19/26 9:42,3.15,24.454,7.921,0.993
1773949440,3/19/26 19:44,3/19/26 9:44,3.15,24.63,3.709,0.992
1773949560,3/19/26 19:46,3/19/26 9:46,3.15,24.647,3.716,0.993
1773949680,3/19/26 19:48,3/19/26 9:48,3.15,24.647,3.731,0.993
1773949800,3/19/26 19:50,3/19/26 9:50,3.15,24.63,3.754,0.993
1773949920,3/19/26 19:52,3/19/26 9:52,3.15,24.63,3.756,0.993
1773950040,3/19/26 19:54,3/19/26 9:54,3.15,24.588,3.768,0.993
1773950160,3/19/26 19:56,3/19/26 9:56,3.15,24.563,3.771,0.993
1773950280,3/19/26 19:58,3/19/26 9:58,3.15,24.538,3.77,0.993
1773950400,3/19/26 20:00,3/19/26 10:00,3.15,24.512,3.777,0.993
1773950520,3/19/26 20:02,3/19/26 10:02,3.15,24.479,3.785,0.993
1773950640,3/19/26 20:04,3/19/26 10:04,3.15,24.437,3.791,0.993
1773950760,3/19/26 20:06,3/19/26 10:06,3.15,24.437,3.795,0.993
1773950880,3/19/26 20:08,3/19/26 10:08,3.15,24.387,3.805,0.993
1773951000,3/19/26 20:10,3/19/26 10:10,3.15,24.387,3.801,0.992
1773951120,3/19/26 20:12,3/19/26 10:12,3.14,24.319,3.815,0.993
1773951240,3/19/26 20:14,3/19/26 10:14,3.14,24.294,3.826,0.993
1773951360,3/19/26 20:16,3/19/26 10:16,3.14,24.269,3.83,0.992
1773951480,3/19/26 20:18,3/19/26 10:18,3.14,24.227,3.851,0.993
1773951600,3/19/26 20:20,3/19/26 10:20,3.14,24.21,3.856,0.992
1773951720,3/19/26 20:22,3/19/26 10:22,3.14,24.194,3.872,0.993
1773951840,3/19/26 20:24,3/19/26 10:24,3.14,24.168,3.873,0.993
1773951960,3/19/26 20:26,3/19/26 10:26,3.14,24.126,3.884,0.993
1773952080,3/19/26 20:28,3/19/26 10:28,3.14,24.093,3.89,0.993
1773952200,3/19/26 20:30,3/19/26 10:30,3.15,24.068,3.898,0.992
1773952320,3/19/26 20:32,3/19/26 10:32,3.14,24.043,3.911,0.993
1773952440,3/19/26 20:34,3/19/26 10:34,3.15,24.001,3.922,0.993
1773952560,3/19/26 20:36,3/19/26 10:36,3.15,23.992,3.925,0.993
1773952680,3/19/26 20:38,3/19/26 10:38,3.15,23.992,3.928,0.992
1773952800,3/19/26 20:40,3/19/26 10:40,3.15,23.959,3.947,0.993
1773952920,3/19/26 20:42,3/19/26 10:42,3.15,23.95,3.948,0.992
1773953040,3/19/26 20:44,3/19/26 10:44,3.15,23.925,3.96,0.992
1773953160,3/19/26 20:46,3/19/26 10:46,3.15,23.9,3.963,0.992
1773953280,3/19/26 20:48,3/19/26 10:48,3.15,23.875,3.974,0.993
1773953400,3/19/26 20:50,3/19/26 10:50,3.15,23.841,3.979,0.993
1773953520,3/19/26 20:52,3/19/26 10:52,3.15,23.389,8.062,0.992
1773953640,3/19/26 20:54,3/19/26 10:54,3.15,22.87,8.153,0.992
1773953760,3/19/26 20:56,3/19/26 10:56,3.15,22.535,8.203,0.991
