Instrument,Tank,DateTime,pH,Temperature,Millivolts
pH1,Sump5,3/18/26 13:50,8.09,24.99,-72.66
pH1,Sump5,3/18/26 13:51,8.09,24.99,-72.67
pH1,Sump5,3/18/26 13:52,8.09,24.99,-72.69
pH1,Sump5,3/18/26 13:53,8.09,24.97,-72.71
pH1,Sump5,3/18/26 13:54,8.09,24.97,-72.74
pH1,Sump5,3/18/26 13:55,8.09,24.97,-72.74
pH1,Sump5,3/18/26 13:56,8.09,24.97,-72.77
pH1,Sump5,3/18/26 13:57,8.09,24.97,-72.78
pH1,Sump5,3/18/26 13:58,8.09,24.94,-72.8
pH1,Sump5,3/18/26 13:59,8.09,24.94,-72.81
pH1,Sump5,3/18/26 14:00,8.09,24.94,-72.81
pH1,Sump5,3/18/26 14:01,8.09,24.92,-72.78
pH1,Sump5,3/18/26 14:02,8.09,24.92,-72.77
pH1,Sump5,3/18/26 14:03,8.09,24.9,-72.8
pH1,Sump5,3/18/26 14:04,8.09,24.9,-72.77
pH1,Sump5,3/18/26 14:05,8.09,24.87,-72.74
pH1,Sump5,3/18/26 14:06,8.09,24.87,-72.71
pH1,Sump5,3/18/26 14:07,8.09,24.85,-72.66
pH1,Sump5,3/18/26 14:08,8.09,24.85,-72.63
pH1,Sump5,3/18/26 14:09,8.09,24.82,-72.6
pH1,Sump5,3/18/26 14:10,8.09,24.82,-72.56
pH1,Sump5,3/18/26 14:11,8.09,24.82,-72.55
pH1,Sump5,3/18/26 14:12,8.09,24.82,-72.55
pH1,Sump5,3/18/26 14:13,8.09,24.82,-72.53
pH1,Sump5,3/18/26 14:14,8.09,24.82,-72.55
pH1,Sump5,3/18/26 14:15,8.09,24.82,-72.56
pH1,Sump5,3/18/26 14:16,8.09,24.82,-72.56
pH1,Sump5,3/18/26 14:17,8.09,24.82,-72.58
pH1,Sump5,3/18/26 14:18,8.09,24.82,-72.63
pH1,Sump5,3/18/26 14:19,8.09,24.82,-72.64
pH1,Sump5,3/18/26 14:20,8.09,24.85,-72.67
pH1,Sump5,3/18/26 14:21,8.09,24.85,-72.71
pH1,Sump5,3/18/26 14:22,8.09,24.87,-72.74
pH1,Sump5,3/18/26 14:23,8.09,24.87,-72.74
pH1,Sump5,3/18/26 14:24,8.09,24.87,-72.72
pH1,Sump5,3/18/26 14:25,8.09,24.87,-72.67
pH1,Sump5,3/18/26 14:26,8.09,24.87,-72.66
pH1,Sump5,3/18/26 14:27,8.09,24.87,-72.63
pH1,Sump5,3/18/26 14:28,8.09,24.87,-72.6
pH1,Sump5,3/18/26 14:29,8.09,24.85,-72.55
pH1,Sump5,3/18/26 14:30,8.09,24.85,-72.53
pH1,Sump5,3/18/26 14:31,8.09,24.85,-72.5
pH1,Sump5,3/18/26 14:32,8.09,24.85,-72.5
pH1,Sump5,3/18/26 14:33,8.09,24.82,-72.53
pH1,Sump5,3/18/26 14:34,8.09,24.82,-72.53
pH1,Sump5,3/18/26 14:35,8.09,24.82,-72.52
pH1,Sump5,3/18/26 14:36,8.09,24.82,-72.5
pH1,Sump5,3/18/26 14:37,8.09,24.82,-72.47
pH1,Sump5,3/18/26 14:38,8.09,24.8,-72.46
pH1,Sump5,3/18/26 14:39,8.09,24.8,-72.44
pH1,Sump5,3/18/26 14:40,8.09,24.8,-72.44
pH1,Sump5,3/18/26 14:41,8.09,24.8,-72.44
pH1,Sump5,3/18/26 14:42,8.09,24.8,-72.44
pH1,Sump5,3/18/26 14:43,8.09,24.8,-72.44
pH1,Sump5,3/18/26 14:44,8.09,24.8,-72.42
pH1,Sump5,3/18/26 14:45,8.09,24.8,-72.42
pH1,Sump5,3/18/26 14:46,8.09,24.8,-72.39
pH1,Sump5,3/18/26 14:47,8.09,24.77,-72.36
pH1,Sump5,3/18/26 14:48,8.09,24.77,-72.41
pH1,Sump5,3/18/26 14:49,8.09,24.77,-72.38
pH1,Sump5,3/18/26 14:50,8.09,24.77,-72.36
pH1,Sump5,3/18/26 14:51,8.09,24.77,-72.36
pH1,Sump5,3/18/26 14:52,8.09,24.77,-72.38
pH1,Sump5,3/18/26 14:53,8.09,24.77,-72.42
pH1,Sump5,3/18/26 14:54,8.09,24.8,-72.46
pH1,Sump5,3/18/26 14:55,8.09,24.8,-72.49
pH1,Sump5,3/18/26 14:56,8.09,24.8,-72.52
pH1,Sump5,3/18/26 14:57,8.09,24.8,-72.55
pH1,Sump5,3/18/26 14:58,8.09,24.8,-72.56
pH1,Sump5,3/18/26 14:59,8.09,24.8,-72.6
pH1,Sump5,3/18/26 15:00,8.09,24.8,-72.61
pH1,Sump5,3/18/26 15:01,8.09,24.8,-72.64
pH1,Sump5,3/18/26 15:02,8.09,24.8,-72.66
pH1,Sump5,3/18/26 15:03,8.09,24.8,-72.71
pH1,Sump5,3/18/26 15:04,8.09,24.8,-72.71
pH1,Sump5,3/18/26 15:05,8.09,24.8,-72.72
pH1,Sump5,3/18/26 15:06,8.09,24.8,-72.74
pH1,Sump5,3/18/26 15:07,8.09,24.8,-72.75
pH1,Sump5,3/18/26 15:08,8.09,24.8,-72.75
pH1,Sump5,3/18/26 15:09,8.09,24.8,-72.77
pH1,Sump5,3/18/26 15:10,8.09,24.8,-72.78
pH1,Sump5,3/18/26 15:11,8.09,24.82,-72.78
pH1,Sump5,3/18/26 15:12,8.09,24.82,-72.78
pH1,Sump5,3/18/26 15:13,8.09,24.82,-72.78
pH1,Sump5,3/18/26 15:14,8.09,24.82,-72.77
pH1,Sump5,3/18/26 15:15,8.09,24.82,-72.77
pH1,Sump5,3/18/26 15:16,8.09,24.8,-72.74
pH1,Sump5,3/18/26 15:17,8.09,24.8,-72.71
pH1,Sump5,3/18/26 15:18,8.09,24.77,-72.72
pH1,Sump5,3/18/26 15:19,8.09,24.77,-72.67
pH1,Sump5,3/18/26 15:20,8.09,24.77,-72.63
pH1,Sump5,3/18/26 15:21,8.09,24.77,-72.6
pH1,Sump5,3/18/26 15:22,8.09,24.75,-72.55
pH1,Sump5,3/18/26 15:23,8.09,24.75,-72.5
pH1,Sump5,3/18/26 15:24,8.09,24.75,-72.47
pH1,Sump5,3/18/26 15:25,8.09,24.75,-72.47
pH1,Sump5,3/18/26 15:26,8.09,24.77,-72.47
pH1,Sump5,3/18/26 15:27,8.09,24.77,-72.47
pH1,Sump5,3/18/26 15:28,8.09,24.77,-72.46
pH1,Sump5,3/18/26 15:29,8.09,24.77,-72.44
pH1,Sump5,3/18/26 15:30,8.09,24.77,-72.39
pH1,Sump5,3/18/26 15:31,8.09,24.77,-72.36
pH1,Sump5,3/18/26 15:32,8.09,24.77,-72.31
pH1,Sump5,3/18/26 15:33,8.09,24.77,-72.33
pH1,Sump5,3/18/26 15:34,8.09,24.77,-72.28
pH1,Sump5,3/18/26 15:35,8.09,24.77,-72.27
pH1,Sump5,3/18/26 15:36,8.08,24.77,-72.22
pH1,Sump5,3/18/26 15:37,8.08,24.8,-72.19
pH1,Sump5,3/18/26 15:38,8.08,24.8,-72.16
pH1,Sump5,3/18/26 15:39,8.08,24.8,-72.13
pH1,Sump5,3/18/26 15:40,8.08,24.8,-72.1
pH1,Sump5,3/18/26 15:41,8.08,24.8,-72.1
pH1,Sump5,3/18/26 15:42,8.08,24.8,-72.11
pH1,Sump5,3/18/26 15:43,8.08,24.77,-72.14
pH1,Sump5,3/18/26 15:44,8.08,24.77,-72.16
pH1,Sump5,3/18/26 15:45,8.08,24.77,-72.19
pH1,Sump5,3/18/26 15:46,8.08,24.77,-72.21
pH1,Sump5,3/18/26 15:47,8.08,24.77,-72.21
pH1,Sump5,3/18/26 15:48,8.08,24.77,-72.22
pH1,Sump5,3/18/26 15:49,8.08,24.75,-72.17
pH1,Sump5,3/18/26 15:50,8.08,24.75,-72.16
pH1,Sump5,3/18/26 15:51,8.08,24.75,-72.14
pH1,Sump5,3/18/26 15:52,8.08,24.75,-72.11
pH1,Sump5,3/18/26 15:53,8.08,24.75,-72.08
pH1,Sump5,3/18/26 15:54,8.08,24.75,-72.03
pH1,Sump5,3/18/26 15:55,8.08,24.75,-71.99
pH1,Sump5,3/18/26 15:56,8.08,24.75,-71.96
pH1,Sump5,3/18/26 15:57,8.08,24.75,-71.92
pH1,Sump5,3/18/26 15:58,8.08,24.75,-71.91
pH1,Sump5,3/18/26 15:59,8.08,24.75,-71.92
pH1,Sump5,3/18/26 16:00,8.08,24.77,-71.94
pH1,Sump5,3/18/26 16:01,8.08,24.77,-71.94
pH1,Sump5,3/18/26 16:02,8.08,24.8,-71.96
pH1,Sump5,3/18/26 16:03,8.08,24.8,-72.03
pH1,Sump5,3/18/26 16:04,8.08,24.8,-72.02
pH1,Sump5,3/18/26 16:05,8.08,24.8,-71.99
pH1,Sump5,3/18/26 16:06,8.08,24.82,-71.97
pH1,Sump5,3/18/26 16:07,8.08,24.82,-71.97
pH1,Sump5,3/18/26 16:08,8.08,24.82,-71.99
pH1,Sump5,3/18/26 16:09,8.08,24.82,-72
pH1,Sump5,3/18/26 16:10,8.08,24.82,-72.02
pH1,Sump5,3/18/26 16:11,8.08,24.82,-72.03
pH1,Sump5,3/18/26 16:12,8.08,24.82,-72.05
pH1,Sump5,3/18/26 16:13,8.08,24.82,-72.05
pH1,Sump5,3/18/26 16:14,8.08,24.82,-72.03
pH1,Sump5,3/18/26 16:15,8.08,24.8,-72.03
pH1,Sump5,3/18/26 16:16,8.08,24.8,-72.03
pH1,Sump5,3/18/26 16:17,8.08,24.8,-72.02
pH1,Sump5,3/18/26 16:18,8.08,24.8,-72.06
pH1,Sump5,3/18/26 16:19,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:20,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:21,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:22,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:23,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:24,8.08,24.77,-72.05
pH1,Sump5,3/18/26 16:25,8.08,24.77,-72.03
pH1,Sump5,3/18/26 16:26,8.08,24.75,-72.03
pH1,Sump5,3/18/26 16:27,8.08,24.75,-72.03
pH1,Sump5,3/18/26 16:28,8.08,24.75,-72.02
pH1,Sump5,3/18/26 16:29,8.08,24.75,-72.02
pH1,Sump5,3/18/26 16:30,8.08,24.75,-72
pH1,Sump5,3/18/26 16:31,8.08,24.73,-72
pH1,Sump5,3/18/26 16:32,8.08,24.73,-72
pH1,Sump5,3/18/26 16:33,8.08,24.73,-72.03
pH1,Sump5,3/18/26 16:34,8.08,24.73,-72.02
pH1,Sump5,3/18/26 16:35,8.08,24.73,-72.02
pH1,Sump5,3/18/26 16:36,8.08,24.73,-72.02
pH1,Sump5,3/18/26 16:37,8.08,24.73,-72.02
pH1,Sump5,3/18/26 16:38,8.08,24.73,-72.03
pH1,Sump5,3/18/26 16:39,8.08,24.73,-72.05
pH1,Sump5,3/18/26 16:40,8.08,24.7,-72.05
pH1,Sump5,3/18/26 16:41,8.08,24.7,-72.05
pH1,Sump5,3/18/26 16:42,8.08,24.7,-72.05
pH1,Sump5,3/18/26 16:43,8.08,24.7,-72.06
pH1,Sump5,3/18/26 16:44,8.08,24.7,-72.08
pH1,Sump5,3/18/26 16:45,8.08,24.68,-72.1
pH1,Sump5,3/18/26 16:46,8.08,24.68,-72.13
pH1,Sump5,3/18/26 16:47,8.08,24.68,-72.14
pH1,Sump5,3/18/26 16:48,8.08,24.68,-72.19
pH1,Sump5,3/18/26 16:49,8.08,24.68,-72.21
pH1,Sump5,3/18/26 16:50,8.08,24.65,-72.21
pH1,Sump5,3/18/26 16:51,8.09,24.65,-72.22
pH1,Sump5,3/18/26 16:52,8.09,24.65,-72.24
pH1,Sump5,3/18/26 16:53,8.09,24.65,-72.22
pH1,Sump5,3/18/26 16:54,8.09,24.65,-72.22
pH1,Sump5,3/18/26 16:55,8.09,24.65,-72.22
pH1,Sump5,3/18/26 16:56,8.09,24.63,-72.22
pH1,Sump5,3/18/26 16:57,8.09,24.63,-72.24
pH1,Sump5,3/18/26 16:58,8.09,24.63,-72.27
pH1,Sump5,3/18/26 16:59,8.09,24.63,-72.3
pH1,Sump5,3/18/26 17:00,8.09,24.63,-72.33
pH1,Sump5,3/18/26 17:01,8.09,24.63,-72.36
pH1,Sump5,3/18/26 17:02,8.09,24.63,-72.39
pH1,Sump5,3/18/26 17:03,8.09,24.63,-72.44
pH1,Sump5,3/18/26 17:04,8.09,24.6,-72.44
pH1,Sump5,3/18/26 17:05,8.09,24.63,-72.44
pH1,Sump5,3/18/26 17:06,8.09,24.63,-72.46
pH1,Sump5,3/18/26 17:07,8.09,24.63,-72.47
pH1,Sump5,3/18/26 17:08,8.09,24.63,-72.49
pH1,Sump5,3/18/26 17:09,8.09,24.63,-72.52
pH1,Sump5,3/18/26 17:10,8.09,24.63,-72.53
pH1,Sump5,3/18/26 17:11,8.09,24.63,-72.56
pH1,Sump5,3/18/26 17:12,8.09,24.63,-72.56
pH1,Sump5,3/18/26 17:13,8.09,24.65,-72.56
pH1,Sump5,3/18/26 17:14,8.09,24.65,-72.58
pH1,Sump5,3/18/26 17:15,8.09,24.65,-72.58
pH1,Sump5,3/18/26 17:16,8.09,24.65,-72.58
pH1,Sump5,3/18/26 17:17,8.09,24.65,-72.6
pH1,Sump5,3/18/26 17:18,8.09,24.65,-72.64
pH1,Sump5,3/18/26 17:19,8.09,24.65,-72.63
pH1,Sump5,3/18/26 17:20,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:21,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:22,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:23,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:24,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:25,8.09,24.68,-72.63
pH1,Sump5,3/18/26 17:26,8.09,24.7,-72.63
pH1,Sump5,3/18/26 17:27,8.09,24.7,-72.63
pH1,Sump5,3/18/26 17:28,8.09,24.7,-72.63
pH1,Sump5,3/18/26 17:29,8.09,24.7,-72.63
pH1,Sump5,3/18/26 17:30,8.09,24.7,-72.6
pH1,Sump5,3/18/26 17:31,8.09,24.7,-72.58
pH1,Sump5,3/18/26 17:32,8.09,24.7,-72.56
pH1,Sump5,3/18/26 17:33,8.09,24.7,-72.6
pH1,Sump5,3/18/26 17:34,8.09,24.7,-72.56
pH1,Sump5,3/18/26 17:35,8.09,24.7,-72.53
pH1,Sump5,3/18/26 17:36,8.09,24.7,-72.52
pH1,Sump5,3/18/26 17:37,8.09,24.7,-72.49
pH1,Sump5,3/18/26 17:38,8.09,24.7,-72.44
pH1,Sump5,3/18/26 17:39,8.09,24.73,-72.39
pH1,Sump5,3/18/26 17:40,8.09,24.73,-72.36
pH1,Sump5,3/18/26 17:41,8.09,24.73,-72.35
pH1,Sump5,3/18/26 17:42,8.09,24.73,-72.31
pH1,Sump5,3/18/26 17:43,8.09,24.73,-72.3
pH1,Sump5,3/18/26 17:44,8.09,24.73,-72.28
pH1,Sump5,3/18/26 17:45,8.09,24.73,-72.27
pH1,Sump5,3/18/26 17:46,8.09,24.73,-72.27
pH1,Sump5,3/18/26 17:47,8.09,24.73,-72.24
pH1,Sump5,3/18/26 17:48,8.09,24.73,-72.27
pH1,Sump5,3/18/26 17:49,8.09,24.73,-72.24
pH1,Sump5,3/18/26 17:50,8.08,24.73,-72.21
pH1,Sump5,3/18/26 17:51,8.08,24.73,-72.19
pH1,Sump5,3/18/26 17:52,8.08,24.73,-72.17
pH1,Sump5,3/18/26 17:53,8.08,24.73,-72.16
pH1,Sump5,3/18/26 17:54,8.08,24.7,-72.16
pH1,Sump5,3/18/26 17:55,8.08,24.7,-72.13
pH1,Sump5,3/18/26 17:56,8.08,24.7,-72.1
pH1,Sump5,3/18/26 17:57,8.08,24.7,-72.06
pH1,Sump5,3/18/26 17:58,8.08,24.7,-72.03
pH1,Sump5,3/18/26 17:59,8.08,24.7,-72
pH1,Sump5,3/18/26 18:00,8.08,24.7,-71.99
pH1,Sump5,3/18/26 18:01,8.08,24.7,-71.97
pH1,Sump5,3/18/26 18:02,8.08,24.7,-71.94
pH1,Sump5,3/18/26 18:03,8.08,24.68,-71.99
pH1,Sump5,3/18/26 18:04,8.08,24.68,-71.96
pH1,Sump5,3/18/26 18:05,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:06,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:07,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:08,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:09,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:10,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:11,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:12,8.08,24.68,-71.94
pH1,Sump5,3/18/26 18:13,8.08,24.68,-71.91
pH1,Sump5,3/18/26 18:14,8.08,24.68,-71.88
pH1,Sump5,3/18/26 18:15,8.08,24.68,-71.83
pH1,Sump5,3/18/26 18:16,8.08,24.68,-71.81
pH1,Sump5,3/18/26 18:17,8.08,24.68,-71.78
pH1,Sump5,3/18/26 18:18,8.08,24.68,-71.81
pH1,Sump5,3/18/26 18:19,8.08,24.68,-71.78
pH1,Sump5,3/18/26 18:20,8.08,24.68,-71.77
pH1,Sump5,3/18/26 18:21,8.08,24.68,-71.77
pH1,Sump5,3/18/26 18:22,8.08,24.68,-71.75
pH1,Sump5,3/18/26 18:23,8.08,24.68,-71.72
pH1,Sump5,3/18/26 18:24,8.08,24.65,-71.71
pH1,Sump5,3/18/26 18:25,8.08,24.65,-71.71
pH1,Sump5,3/18/26 18:26,8.08,24.65,-71.71
pH1,Sump5,3/18/26 18:27,8.08,24.65,-71.71
pH1,Sump5,3/18/26 18:28,8.08,24.65,-71.72
pH1,Sump5,3/18/26 18:29,8.08,24.65,-71.74
pH1,Sump5,3/18/26 18:30,8.08,24.65,-71.75
pH1,Sump5,3/18/26 18:31,8.08,24.65,-71.77
pH1,Sump5,3/18/26 18:32,8.08,24.65,-71.77
pH1,Sump5,3/18/26 18:33,8.08,24.65,-71.81
pH1,Sump5,3/18/26 18:34,8.08,24.65,-71.78
pH1,Sump5,3/18/26 18:35,8.08,24.65,-71.77
pH1,Sump5,3/18/26 18:36,8.08,24.65,-71.77
pH1,Sump5,3/18/26 18:37,8.08,24.65,-71.77
pH1,Sump5,3/18/26 18:38,8.08,24.65,-71.74
pH1,Sump5,3/18/26 18:39,8.08,24.65,-71.71
pH1,Sump5,3/18/26 18:40,8.08,24.65,-71.69
pH1,Sump5,3/18/26 18:41,8.08,24.65,-71.67
pH1,Sump5,3/18/26 18:42,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:43,8.07,24.65,-71.63
pH1,Sump5,3/18/26 18:44,8.07,24.65,-71.61
pH1,Sump5,3/18/26 18:45,8.07,24.65,-71.58
pH1,Sump5,3/18/26 18:46,8.07,24.65,-71.58
pH1,Sump5,3/18/26 18:47,8.07,24.65,-71.58
pH1,Sump5,3/18/26 18:48,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:49,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:50,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:51,8.08,24.65,-71.66
pH1,Sump5,3/18/26 18:52,8.08,24.65,-71.66
pH1,Sump5,3/18/26 18:53,8.08,24.65,-71.66
pH1,Sump5,3/18/26 18:54,8.07,24.65,-71.63
pH1,Sump5,3/18/26 18:55,8.07,24.65,-71.63
pH1,Sump5,3/18/26 18:56,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:57,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:58,8.07,24.65,-71.64
pH1,Sump5,3/18/26 18:59,8.07,24.65,-71.64
pH1,Sump5,3/18/26 19:00,8.07,24.65,-71.64
pH1,Sump5,3/18/26 19:01,8.07,24.65,-71.63
pH1,Sump5,3/18/26 19:02,8.07,24.65,-71.61
pH1,Sump5,3/18/26 19:03,8.07,24.65,-71.64
pH1,Sump5,3/18/26 19:04,8.07,24.65,-71.61
pH1,Sump5,3/18/26 19:05,8.07,24.65,-71.58
pH1,Sump5,3/18/26 19:06,8.07,24.65,-71.56
pH1,Sump5,3/18/26 19:07,8.07,24.65,-71.56
pH1,Sump5,3/18/26 19:08,8.07,24.65,-71.56
pH1,Sump5,3/18/26 19:09,8.07,24.65,-71.58
pH1,Sump5,3/18/26 19:10,8.07,24.65,-71.58
pH1,Sump5,3/18/26 19:11,8.07,24.65,-71.56
pH1,Sump5,3/18/26 19:12,8.07,24.65,-71.55
pH1,Sump5,3/18/26 19:13,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:14,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:15,8.07,24.65,-71.52
pH1,Sump5,3/18/26 19:16,8.07,24.65,-71.52
pH1,Sump5,3/18/26 19:17,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:18,8.07,24.65,-71.58
pH1,Sump5,3/18/26 19:19,8.07,24.65,-71.56
pH1,Sump5,3/18/26 19:20,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:21,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:22,8.07,24.65,-71.52
pH1,Sump5,3/18/26 19:23,8.07,24.65,-71.5
pH1,Sump5,3/18/26 19:24,8.07,24.65,-71.47
pH1,Sump5,3/18/26 19:25,8.07,24.65,-71.46
pH1,Sump5,3/18/26 19:26,8.07,24.65,-71.46
pH1,Sump5,3/18/26 19:27,8.07,24.65,-71.46
pH1,Sump5,3/18/26 19:28,8.07,24.65,-71.46
pH1,Sump5,3/18/26 19:29,8.07,24.65,-71.47
pH1,Sump5,3/18/26 19:30,8.07,24.65,-71.47
pH1,Sump5,3/18/26 19:31,8.07,24.65,-71.49
pH1,Sump5,3/18/26 19:32,8.07,24.65,-71.49
pH1,Sump5,3/18/26 19:33,8.07,24.65,-71.53
pH1,Sump5,3/18/26 19:34,8.07,24.65,-71.5
pH1,Sump5,3/18/26 19:35,8.07,24.65,-71.47
pH1,Sump5,3/18/26 19:36,8.07,24.65,-71.42
pH1,Sump5,3/18/26 19:37,8.07,24.65,-71.39
pH1,Sump5,3/18/26 19:38,8.07,24.65,-71.35
pH1,Sump5,3/18/26 19:39,8.07,24.65,-71.31
pH1,Sump5,3/18/26 19:40,8.07,24.65,-71.3
pH1,Sump5,3/18/26 19:41,8.07,24.65,-71.28
pH1,Sump5,3/18/26 19:42,8.07,24.65,-71.3
pH1,Sump5,3/18/26 19:43,8.07,24.65,-71.31
pH1,Sump5,3/18/26 19:44,8.07,24.65,-71.33
pH1,Sump5,3/18/26 19:45,8.07,24.65,-71.35
pH1,Sump5,3/18/26 19:46,8.07,24.65,-71.35
pH1,Sump5,3/18/26 19:47,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:48,8.07,24.65,-71.41
pH1,Sump5,3/18/26 19:49,8.07,24.65,-71.39
pH1,Sump5,3/18/26 19:50,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:51,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:52,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:53,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:54,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:55,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:56,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:57,8.07,24.65,-71.38
pH1,Sump5,3/18/26 19:58,8.07,24.65,-71.39
pH1,Sump5,3/18/26 19:59,8.07,24.65,-71.39
pH1,Sump5,3/18/26 20:00,8.07,24.65,-71.39
pH1,Sump5,3/18/26 20:01,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:02,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:03,8.07,24.63,-71.41
pH1,Sump5,3/18/26 20:04,8.07,24.63,-71.39
pH1,Sump5,3/18/26 20:05,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:06,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:07,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:08,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:09,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:10,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:11,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:12,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:13,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:14,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:15,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:16,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:17,8.07,24.63,-71.33
pH1,Sump5,3/18/26 20:18,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:19,8.07,24.63,-71.35
pH1,Sump5,3/18/26 20:20,8.07,24.65,-71.31
pH1,Sump5,3/18/26 20:21,8.07,24.65,-71.33
pH1,Sump5,3/18/26 20:22,8.07,24.65,-71.33
pH1,Sump5,3/18/26 20:23,8.07,24.65,-71.33
pH1,Sump5,3/18/26 20:24,8.07,24.65,-71.33
pH1,Sump5,3/18/26 20:25,8.07,24.65,-71.35
pH1,Sump5,3/18/26 20:26,8.07,24.65,-71.36
pH1,Sump5,3/18/26 20:27,8.07,24.65,-71.38
pH1,Sump5,3/18/26 20:28,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:29,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:30,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:31,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:32,8.07,24.63,-71.36
pH1,Sump5,3/18/26 20:33,8.07,24.63,-71.41
pH1,Sump5,3/18/26 20:34,8.07,24.63,-71.39
pH1,Sump5,3/18/26 20:35,8.07,24.63,-71.39
pH1,Sump5,3/18/26 20:36,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:37,8.07,24.63,-71.38
pH1,Sump5,3/18/26 20:38,8.07,24.63,-71.39
pH1,Sump5,3/18/26 20:39,8.07,24.63,-71.41
pH1,Sump5,3/18/26 20:40,8.07,24.63,-71.47
pH1,Sump5,3/18/26 20:41,8.07,24.63,-71.5
pH1,Sump5,3/18/26 20:42,8.07,24.63,-71.52
pH1,Sump5,3/18/26 20:43,8.07,24.63,-71.52
pH1,Sump5,3/18/26 20:44,8.07,24.63,-71.52
pH1,Sump5,3/18/26 20:45,8.07,24.63,-71.5
pH1,Sump5,3/18/26 20:46,8.07,24.63,-71.47
pH1,Sump5,3/18/26 20:47,8.07,24.63,-71.44
pH1,Sump5,3/18/26 20:48,8.07,24.63,-71.46
pH1,Sump5,3/18/26 20:49,8.07,24.6,-71.44
pH1,Sump5,3/18/26 20:50,8.07,24.6,-71.41
pH1,Sump5,3/18/26 20:51,8.07,24.6,-71.36
pH1,Sump5,3/18/26 20:52,8.07,24.6,-71.35
pH1,Sump5,3/18/26 20:53,8.07,24.6,-71.31
pH1,Sump5,3/18/26 20:54,8.07,24.6,-71.31
pH1,Sump5,3/18/26 20:55,8.07,24.6,-71.3
pH1,Sump5,3/18/26 20:56,8.07,24.6,-71.28
pH1,Sump5,3/18/26 20:57,8.07,24.6,-71.28
pH1,Sump5,3/18/26 20:58,8.07,24.6,-71.27
pH1,Sump5,3/18/26 20:59,8.07,24.6,-71.24
pH1,Sump5,3/18/26 21:00,8.07,24.6,-71.22
pH1,Sump5,3/18/26 21:01,8.07,24.6,-71.22
pH1,Sump5,3/18/26 21:02,8.07,24.6,-71.21
pH1,Sump5,3/18/26 21:03,8.07,24.6,-71.22
pH1,Sump5,3/18/26 21:04,8.07,24.6,-71.17
pH1,Sump5,3/18/26 21:05,8.07,24.6,-71.17
